dtm,SS_Price,DA_Price,ND,EMBEDDED_WIND_GENERATION,EMBEDDED_SOLAR_GENERATION
2021-05-06 04:30:00,25.0,75.94,23699,805,0
2021-05-06 05:00:00,26.3,92.39,24105,815,1
2021-05-06 05:30:00,83.0,92.39,24815,824,65
2021-05-06 06:00:00,107.28609,100.88,27139,841,318
2021-05-06 06:30:00,160.75,100.88,29141,858,696
2021-05-06 07:00:00,120.31,98.82,30859,886,1090
2021-05-06 07:30:00,40.35,98.82,32173,913,1640
2021-05-06 08:00:00,120.31,84.93,32870,965,2650
2021-05-06 08:30:00,120.31,84.93,32511,1016,3250
2021-05-06 09:00:00,122.75,74.03,32936,1067,3590
2021-05-06 09:30:00,119.65001,74.03,32380,1117,3950
2021-05-06 10:00:00,150.75,74.51,31985,1189,4360
2021-05-06 10:30:00,112.0,74.51,31770,1260,5020
2021-05-06 11:00:00,86.5,59.73,31941,1325,6020
2021-05-06 11:30:00,87.0,59.73,31368,1389,6500
2021-05-06 12:00:00,87.0,56.55,31011,1436,6430
2021-05-06 12:30:00,44.0,56.55,30599,1482,6930
2021-05-06 13:00:00,89.49724,57.47,30455,1538,5830
2021-05-06 13:30:00,89.0,57.47,29779,1593,6380
2021-05-06 14:00:00,44.15,63.61,29168,1669,6450
2021-05-06 14:30:00,42.0,63.61,28781,1745,6110
2021-05-06 15:00:00,44.1,76.16,28469,1806,6070
2021-05-06 15:30:00,44.15,76.16,29003,1867,5610
2021-05-06 16:00:00,104.0,88.81,29934,1881,5040
2021-05-06 16:30:00,105.0,88.81,30637,1895,4480
2021-05-06 17:00:00,105.0,89.99,31306,1855,4000
2021-05-06 17:30:00,125.0,89.99,32218,1815,2850
2021-05-06 18:00:00,125.0,86.6,32764,1744,2160
2021-05-06 18:30:00,112.0,86.6,33193,1673,1560
2021-05-06 19:00:00,112.0,78.72,33309,1552,982
2021-05-06 19:30:00,31.0,78.72,33467,1431,449
2021-05-06 20:00:00,120.0,65.2,33707,1369,100
2021-05-06 20:30:00,105.0,65.2,33443,1307,5
2021-05-06 21:00:00,86.0,69.06,33098,1310,2
2021-05-06 21:30:00,85.0,69.06,31573,1313,0
2021-05-06 22:00:00,31.0,66.25,29823,1309,0
2021-05-06 22:30:00,31.0,66.25,28019,1304,0
2021-05-06 23:00:00,18.5,66.3,26272,1291,0
2021-05-06 23:30:00,57.87,66.3,24814,1278,0
2021-05-07 00:00:00,82.4,68.34,23831,1191,0
2021-05-07 00:30:00,82.4,68.34,23228,1103,0
2021-05-07 01:00:00,82.4,66.47,23274,1096,0
2021-05-07 01:30:00,82.3,66.47,23724,1088,0
2021-05-07 02:00:00,82.15,66.32,23756,1063,0
2021-05-07 02:30:00,82.0,66.32,23547,1038,0
2021-05-07 03:00:00,82.0,71.39,23360,1020,0
2021-05-07 03:30:00,82.0,71.39,23179,1001,0
2021-05-07 04:00:00,81.8,76.35,23020,956,0
2021-05-07 04:30:00,85.0,76.35,22940,910,0
2021-05-07 05:00:00,89.0,85.76,23327,875,1
2021-05-07 05:30:00,89.0,85.76,24362,840,96
2021-05-07 06:00:00,109.9,94.05,26615,806,500
2021-05-07 06:30:00,109.9,94.05,28432,772,1120
2021-05-07 07:00:00,129.0,91.81,30287,742,1850
2021-05-07 07:30:00,134.0,91.81,31102,711,2720
2021-05-07 08:00:00,134.0,79.03,31438,716,3500
2021-05-07 08:30:00,127.99975,79.03,30990,720,4390
2021-05-07 09:00:00,128.0,75.44,30478,720,5040
2021-05-07 09:30:00,110.0,75.44,30231,720,5800
2021-05-07 10:00:00,109.9,76.45,29997,708,5760
2021-05-07 10:30:00,110.0,76.45,29965,695,6330
2021-05-07 11:00:00,109.9,68.63,30010,718,6540
2021-05-07 11:30:00,32.15,68.63,29953,741,6580
2021-05-07 12:00:00,31.6,63.39,30015,766,7160
2021-05-07 12:30:00,32.0,63.39,29755,791,7080
2021-05-07 13:00:00,32.2,62.46,29460,801,6740
2021-05-07 13:30:00,85.0,62.46,28685,811,6500
2021-05-07 14:00:00,32.2,66.16,28098,811,6730
2021-05-07 14:30:00,59.55,66.16,27480,810,6410
2021-05-07 15:00:00,80.0,95.58,27207,807,6120
2021-05-07 15:30:00,80.0,95.58,27594,803,5520
2021-05-07 16:00:00,31.5,105.91,28565,765,4640
2021-05-07 16:30:00,31.5,105.91,29701,727,3900
2021-05-07 17:00:00,31.5,103.17,30665,692,3140
2021-05-07 17:30:00,31.5,103.17,31251,657,2800
2021-05-07 18:00:00,37.0,102.01,31764,631,2160
2021-05-07 18:30:00,37.0,102.01,32176,605,1540
2021-05-07 19:00:00,37.5,95.02,32241,557,922
2021-05-07 19:30:00,36.18484,95.02,32146,508,444
2021-05-07 20:00:00,98.0,77.73,32001,501,87
2021-05-07 20:30:00,98.0,77.73,31802,494,5
2021-05-07 21:00:00,98.0,96.49,31471,525,1
2021-05-07 21:30:00,85.0,96.49,30402,556,0
2021-05-07 22:00:00,84.0,82.92,28878,605,0
2021-05-07 22:30:00,84.0,82.92,27309,653,0
2021-05-07 23:00:00,83.0,80.63,25369,697,0
2021-05-07 23:30:00,83.0,80.63,24077,741,0
2021-05-08 00:00:00,84.0,80.34,23273,792,0
2021-05-08 00:30:00,84.0,80.34,22485,842,0
2021-05-08 01:00:00,83.95,69.34,22346,918,0
2021-05-08 01:30:00,83.95,69.34,22528,993,0
2021-05-08 02:00:00,83.9,56.42,22360,1067,0
2021-05-08 02:30:00,83.9,56.42,21793,1141,0
2021-05-08 03:00:00,83.9,54.15,21415,1238,0
2021-05-08 03:30:00,83.9,54.15,21229,1334,0
2021-05-08 04:00:00,46.0,52.02,20986,1444,0
2021-05-08 04:30:00,18.5,52.02,20644,1554,0
2021-05-08 05:00:00,83.9,66.81,20366,1662,0
2021-05-08 05:30:00,84.0,66.81,20036,1769,5
2021-05-08 06:00:00,86.0,70.31,21062,1884,28
2021-05-08 06:30:00,88.8,70.31,21878,1998,87
2021-05-08 07:00:00,90.95,76.86,23598,2180,147
2021-05-08 07:30:00,90.95,76.86,24886,2361,254
2021-05-08 08:00:00,90.95,65.98,26103,2641,390
2021-05-08 08:30:00,89.0,65.98,26872,2921,510
2021-05-08 09:00:00,86.0,63.78,27709,3146,608
2021-05-08 09:30:00,85.85,63.78,28326,3371,664
2021-05-08 10:00:00,86.0,64.06,28773,3499,834
2021-05-08 10:30:00,86.0,64.06,28843,3626,886
2021-05-08 11:00:00,88.0,43.72,29106,3697,1010
2021-05-08 11:30:00,88.5,43.72,29293,3768,1210
2021-05-08 12:00:00,88.0,33.92,29273,3731,1290
2021-05-08 12:30:00,88.0,33.92,28748,3693,1460
2021-05-08 13:00:00,87.5,34.85,28156,3664,1470
2021-05-08 13:30:00,88.0,34.85,27625,3635,1500
2021-05-08 14:00:00,87.5,54.71,27131,3527,1490
2021-05-08 14:30:00,86.0,54.71,26941,3419,1430
2021-05-08 15:00:00,87.5,79.39,27084,3314,1590
2021-05-08 15:30:00,88.0,79.39,26941,3208,1630
2021-05-08 16:00:00,95.0,94.02,27204,3107,1530
2021-05-08 16:30:00,95.0,94.02,27818,3005,1480
2021-05-08 17:00:00,92.0,85.56,28908,2926,1260
2021-05-08 17:30:00,95.0,85.56,29523,2847,956
2021-05-08 18:00:00,92.0,78.98,29586,2764,734
2021-05-08 18:30:00,90.0,78.98,29647,2680,445
2021-05-08 19:00:00,90.0,80.25,29376,2554,259
2021-05-08 19:30:00,90.0,80.25,28893,2428,120
2021-05-08 20:00:00,90.0,62.9,28989,2328,18
2021-05-08 20:30:00,90.0,62.9,28683,2227,1
2021-05-08 21:00:00,88.0,73.44,28303,2186,0
2021-05-08 21:30:00,89.0,73.44,27401,2144,0
2021-05-08 22:00:00,93.0,48.81,25990,2122,0
2021-05-08 22:30:00,92.0,48.81,24734,2099,0
2021-05-08 23:00:00,20.0,52.41,23363,2092,0
2021-05-08 23:30:00,20.0,52.41,22042,2085,0
2021-05-09 00:00:00,20.0,44.28,21072,2062,0
2021-05-09 00:30:00,93.0,44.28,20472,2039,0
2021-05-09 01:00:00,99.75,36.94,20373,2016,0
2021-05-09 01:30:00,93.0,36.94,20759,1992,0
2021-05-09 02:00:00,92.0,30.27,20751,1975,0
2021-05-09 02:30:00,92.0,30.27,20303,1957,0
2021-05-09 03:00:00,20.0,25.66,20002,1936,0
2021-05-09 03:30:00,20.0,25.66,19755,1915,0
2021-05-09 04:00:00,11.0,37.03,19514,1873,0
2021-05-09 04:30:00,-8.61,37.03,19214,1831,0
2021-05-09 05:00:00,11.0,45.81,18979,1812,0
2021-05-09 05:30:00,11.5,45.81,18756,1792,38
2021-05-09 06:00:00,11.5,76.83,19388,1788,208
2021-05-09 06:30:00,92.0,76.83,19755,1783,557
2021-05-09 07:00:00,88.0,82.34,20801,1862,874
2021-05-09 07:30:00,91.0,82.34,21556,1941,1440
2021-05-09 08:00:00,92.0,82.28,22218,2078,2010
2021-05-09 08:30:00,92.0,82.28,22937,2215,2530
2021-05-09 09:00:00,88.5,77.8,23489,2356,3090
2021-05-09 09:30:00,55.0,77.8,23758,2497,3680
2021-05-09 10:00:00,80.0,80.02,23782,2583,4370
2021-05-09 10:30:00,71.43,80.02,23503,2669,4820
2021-05-09 11:00:00,88.2,67.77,23002,2729,5380
2021-05-09 11:30:00,88.2,67.77,22894,2788,5650
2021-05-09 12:00:00,88.5,54.25,23185,2841,5850
2021-05-09 12:30:00,88.2,54.25,23137,2894,5340
2021-05-09 13:00:00,88.5,45.04,22740,2967,5300
2021-05-09 13:30:00,88.2,45.04,22697,3040,4870
2021-05-09 14:00:00,86.0,79.51,23308,3026,4530
2021-05-09 14:30:00,86.0,79.51,23514,3011,3930
2021-05-09 15:00:00,88.5,69.02,23722,2992,3450
2021-05-09 15:30:00,88.5,69.02,24358,2972,3110
2021-05-09 16:00:00,32.87013,81.45,25758,2837,2690
2021-05-09 16:30:00,11.0,81.45,27008,2701,2440
2021-05-09 17:00:00,20.0,89.98,28385,2580,2100
2021-05-09 17:30:00,28.19022,89.98,29151,2459,1660
2021-05-09 18:00:00,47.46,89.92,29337,2325,1360
2021-05-09 18:30:00,89.0,89.92,29512,2191,873
2021-05-09 19:00:00,89.0,88.94,29546,2114,590
2021-05-09 19:30:00,93.0,88.94,29327,2037,299
2021-05-09 20:00:00,102.0,73.36,29153,1998,78
2021-05-09 20:30:00,88.0,73.36,28774,1958,7
2021-05-09 21:00:00,45.74,80.0,28803,1935,1
2021-05-09 21:30:00,88.0,80.0,27987,1912,0
2021-05-09 22:00:00,93.5,65.21,26551,1869,0
2021-05-09 22:30:00,94.0,65.21,25293,1826,0
2021-05-09 23:00:00,92.0,68.2,23689,1784,0
2021-05-09 23:30:00,90.0,68.2,22572,1742,0
2021-05-10 00:00:00,90.0,74.28,22107,1692,0
2021-05-10 00:30:00,92.0,74.28,21321,1641,0
2021-05-10 01:00:00,90.0,69.91,21246,1617,0
2021-05-10 01:30:00,90.0,69.91,21780,1592,0
2021-05-10 02:00:00,88.0,69.7,21566,1585,0
2021-05-10 02:30:00,25.76,69.7,21352,1577,0
2021-05-10 03:00:00,33.4,67.78,21188,1567,0
2021-05-10 03:30:00,33.4,67.78,20774,1557,0
2021-05-10 04:00:00,51.46,84.21,20547,1556,0
2021-05-10 04:30:00,50.46,84.21,20602,1555,0
2021-05-10 05:00:00,92.0,87.39,21098,1568,0
2021-05-10 05:30:00,90.0,87.39,21701,1581,31
2021-05-10 06:00:00,92.5,91.79,23725,1629,270
2021-05-10 06:30:00,94.88,91.79,25657,1676,691
2021-05-10 07:00:00,95.0,89.42,27725,1750,1320
2021-05-10 07:30:00,95.0,89.42,28773,1823,1850
2021-05-10 08:00:00,92.5,72.76,29458,1965,2530
2021-05-10 08:30:00,92.5,72.76,29253,2107,2960
2021-05-10 09:00:00,95.0,70.93,29176,2235,3300
2021-05-10 09:30:00,88.8,70.93,28808,2362,3870
2021-05-10 10:00:00,85.0,66.01,28330,2457,4430
2021-05-10 10:30:00,85.0,66.01,28000,2551,4860
2021-05-10 11:00:00,85.0,51.28,27752,2650,5270
2021-05-10 11:30:00,85.0,51.28,27873,2748,5420
2021-05-10 12:00:00,47.57,47.2,27711,2868,5380
2021-05-10 12:30:00,45.57,47.2,27057,2988,6310
2021-05-10 13:00:00,82.0,47.51,26388,3076,6680
2021-05-10 13:30:00,42.37,47.51,25689,3164,7130
2021-05-10 14:00:00,16.1,54.84,25090,3221,6500
2021-05-10 14:30:00,16.1,54.84,24795,3277,6460
2021-05-10 15:00:00,20.0,66.14,24616,3324,5880
2021-05-10 15:30:00,83.0,66.14,25406,3370,5560
2021-05-10 16:00:00,16.1,83.9,26159,3305,5120
2021-05-10 16:30:00,16.0,83.9,27099,3239,4270
2021-05-10 17:00:00,12.0,84.93,28273,3175,3800
2021-05-10 17:30:00,15.5,84.93,29197,3111,3110
2021-05-10 18:00:00,16.1,78.25,29832,2947,2280
2021-05-10 18:30:00,16.1,78.25,29911,2782,1680
2021-05-10 19:00:00,16.1,74.53,30077,2656,1030
2021-05-10 19:30:00,16.1,74.53,30126,2530,489
2021-05-10 20:00:00,48.41951,61.34,30028,2422,118
2021-05-10 20:30:00,84.98,61.34,29599,2313,7
2021-05-10 21:00:00,63.49,66.31,29317,2316,3
2021-05-10 21:30:00,84.87,66.31,28322,2318,1
2021-05-10 22:00:00,57.66,60.61,26933,2285,0
2021-05-10 22:30:00,59.3,60.61,25269,2251,0
2021-05-10 23:00:00,53.91,62.23,23523,2239,0
2021-05-10 23:30:00,53.21,62.23,22484,2226,0
2021-05-11 00:00:00,55.91,65.94,21647,2154,0
2021-05-11 00:30:00,60.66,65.94,21049,2082,0
2021-05-11 01:00:00,58.31,66.3,20988,2043,0
2021-05-11 01:30:00,46.72,66.3,21356,2004,0
2021-05-11 02:00:00,49.93,70.95,21295,1983,0
2021-05-11 02:30:00,49.93,70.95,21075,1962,0
2021-05-11 03:00:00,82.5,68.64,20876,1916,0
2021-05-11 03:30:00,53.78,68.64,20396,1869,0
2021-05-11 04:00:00,62.81,73.68,20080,1785,0
2021-05-11 04:30:00,64.0,73.68,20407,1701,0
2021-05-11 05:00:00,19.0,81.22,21027,1663,5
2021-05-11 05:30:00,19.0,81.22,21849,1624,145
2021-05-11 06:00:00,90.0,82.71,24171,1606,406
2021-05-11 06:30:00,96.0,82.71,26230,1587,739
2021-05-11 07:00:00,93.0,82.38,28343,1600,1340
2021-05-11 07:30:00,18.0,82.38,29615,1613,1920
2021-05-11 08:00:00,11.0,74.89,30179,1692,2760
2021-05-11 08:30:00,8.1,74.89,29992,1770,3370
2021-05-11 09:00:00,8.1,71.09,30116,1821,4310
2021-05-11 09:30:00,10.6,71.09,29617,1871,4970
2021-05-11 10:00:00,10.6,74.79,28959,1873,5220
2021-05-11 10:30:00,10.6,74.79,28678,1875,5380
2021-05-11 11:00:00,82.0,63.46,28582,1887,5700
2021-05-11 11:30:00,82.0,63.46,28420,1898,6000
2021-05-11 12:00:00,81.9,62.8,28648,1889,6960
2021-05-11 12:30:00,81.9,62.8,28432,1880,6690
2021-05-11 13:00:00,79.0,62.84,27980,1863,6260
2021-05-11 13:30:00,10.6,62.84,27407,1846,5990
2021-05-11 14:00:00,8.1,78.12,27271,1775,5770
2021-05-11 14:30:00,10.6,78.12,26933,1703,5720
2021-05-11 15:00:00,89.98,90.16,26959,1608,4970
2021-05-11 15:30:00,104.0,90.16,27984,1512,4960
2021-05-11 16:00:00,107.5,95.67,28802,1458,4390
2021-05-11 16:30:00,107.5,95.67,29736,1403,3310
2021-05-11 17:00:00,111.99995,91.43,30690,1313,2500
2021-05-11 17:30:00,21.5,91.43,31318,1222,1800
2021-05-11 18:00:00,107.5,84.22,31859,1156,1480
2021-05-11 18:30:00,107.5,84.22,32084,1090,1070
2021-05-11 19:00:00,11.0,77.54,32186,1021,723
2021-05-11 19:30:00,10.6,77.54,31886,952,291
2021-05-11 20:00:00,11.0,67.05,31826,943,79
2021-05-11 20:30:00,8.1,67.05,31813,934,5
2021-05-11 21:00:00,23.55,69.39,31164,960,1
2021-05-11 21:30:00,85.0,69.39,30321,985,1
2021-05-11 22:00:00,83.5,64.54,28761,998,0
2021-05-11 22:30:00,83.4,64.54,26875,1011,0
2021-05-11 23:00:00,55.0,63.36,25091,1017,0
2021-05-11 23:30:00,47.57,63.36,23772,1023,0
2021-05-12 00:00:00,81.0,64.16,22533,951,0
2021-05-12 00:30:00,81.0,64.16,22438,879,0
2021-05-12 01:00:00,81.0,62.93,22294,876,0
2021-05-12 01:30:00,81.0,62.93,22706,873,0
2021-05-12 02:00:00,55.0,62.98,22519,877,0
2021-05-12 02:30:00,44.6,62.98,22310,881,0
2021-05-12 03:00:00,47.81013,66.52,22035,872,0
2021-05-12 03:30:00,80.0,66.52,21743,862,0
2021-05-12 04:00:00,81.0,73.86,21658,841,0
2021-05-12 04:30:00,81.0,73.86,21743,819,0
2021-05-12 05:00:00,98.0,78.95,22091,799,4
2021-05-12 05:30:00,108.0,78.95,22689,778,110
2021-05-12 06:00:00,108.0,86.75,24684,780,486
2021-05-12 06:30:00,110.0,86.75,26445,781,1020
2021-05-12 07:00:00,109.95,83.52,28983,744,1650
2021-05-12 07:30:00,110.0,83.52,29877,707,2370
2021-05-12 08:00:00,120.0,77.73,30402,707,3110
2021-05-12 08:30:00,115.0,77.73,30106,706,3640
2021-05-12 09:00:00,114.0,75.71,30042,710,4090
2021-05-12 09:30:00,110.0,75.71,29562,714,4490
2021-05-12 10:00:00,104.0,78.51,29214,716,5060
2021-05-12 10:30:00,24.0,78.51,29173,718,5730
2021-05-12 11:00:00,24.0,69.71,29389,728,6030
2021-05-12 11:30:00,25.0,69.71,29352,738,6100
2021-05-12 12:00:00,109.0,65.45,29651,756,6230
2021-05-12 12:30:00,110.0,65.45,29408,774,6350
2021-05-12 13:00:00,110.0,66.63,28922,781,6280
2021-05-12 13:30:00,90.0,66.63,28541,788,5680
2021-05-12 14:00:00,25.5,83.81,28281,776,5640
2021-05-12 14:30:00,110.0,83.81,28028,764,5770
2021-05-12 15:00:00,25.5,99.99,28302,752,5150
2021-05-12 15:30:00,108.0,99.99,28788,740,4190
2021-05-12 16:00:00,26.11265,121.11,29801,725,4020
2021-05-12 16:30:00,27.0,121.11,30779,710,3490
2021-05-12 17:00:00,26.35,114.11,32015,677,2580
2021-05-12 17:30:00,26.4,114.11,32712,643,1970
2021-05-12 18:00:00,26.5,104.56,33057,609,1500
2021-05-12 18:30:00,27.5,104.56,33058,574,1160
2021-05-12 19:00:00,27.8,95.76,33056,529,696
2021-05-12 19:30:00,28.4,95.76,32867,483,341
2021-05-12 20:00:00,94.95,74.92,32675,463,114
2021-05-12 20:30:00,27.9,74.92,32225,442,13
2021-05-12 21:00:00,28.6,73.66,32091,437,1
2021-05-12 21:30:00,28.6,73.66,30931,432,1
2021-05-12 22:00:00,82.55,68.49,29209,432,0
2021-05-12 22:30:00,82.55,68.49,27457,432,0
2021-05-12 23:00:00,83.0,67.42,25708,434,0
2021-05-12 23:30:00,82.5,67.42,24290,436,0
2021-05-13 00:00:00,82.5,68.94,23212,441,0
2021-05-13 00:30:00,82.5,68.94,22680,446,0
2021-05-13 01:00:00,82.5,66.14,22396,453,0
2021-05-13 01:30:00,82.5,66.14,22677,459,0
2021-05-13 02:00:00,30.0,65.66,22528,466,0
2021-05-13 02:30:00,30.0,65.66,22098,472,0
2021-05-13 03:00:00,82.5,69.06,21672,489,0
2021-05-13 03:30:00,50.90987,69.06,21490,505,0
2021-05-13 04:00:00,49.85,76.62,21531,521,0
2021-05-13 04:30:00,30.0,76.62,21528,537,0
2021-05-13 05:00:00,28.6,95.72,21890,544,1
2021-05-13 05:30:00,28.6,95.72,22671,550,70
2021-05-13 06:00:00,29.0,107.43,24785,559,249
2021-05-13 06:30:00,109.0,107.43,27091,567,495
2021-05-13 07:00:00,134.0,112.85,29635,576,793
2021-05-13 07:30:00,135.0,112.85,30923,584,1050
2021-05-13 08:00:00,138.02095,106.04,31723,632,1340
2021-05-13 08:30:00,135.0,106.04,31608,680,1640
2021-05-13 09:00:00,31.25,102.79,31413,723,2190
2021-05-13 09:30:00,120.0,102.79,31361,766,2750
2021-05-13 10:00:00,120.0,104.84,31368,799,3230
2021-05-13 10:30:00,120.0,104.84,31024,832,3490
2021-05-13 11:00:00,120.0,91.57,30539,868,3550
2021-05-13 11:30:00,120.0,91.57,30460,903,3710
2021-05-13 12:00:00,32.0,74.33,30570,936,3730
2021-05-13 12:30:00,35.05,74.33,30367,968,3420
2021-05-13 13:00:00,32.0,72.63,30588,1002,3000
2021-05-13 13:30:00,35.05,72.63,30497,1036,2950
2021-05-13 14:00:00,35.05,90.58,30397,1043,2870
2021-05-13 14:30:00,90.0,90.58,30335,1050,2820
2021-05-13 15:00:00,132.0,101.15,30371,1054,2560
2021-05-13 15:30:00,133.75,101.15,30918,1058,2520
2021-05-13 16:00:00,133.75,116.94,31539,1047,2010
2021-05-13 16:30:00,134.0,116.94,32166,1036,1710
2021-05-13 17:00:00,132.0,103.08,32855,1012,1500
2021-05-13 17:30:00,129.0,103.08,33154,987,1230
2021-05-13 18:00:00,129.0,94.89,32975,969,871
2021-05-13 18:30:00,36.86,94.89,32865,951,667
2021-05-13 19:00:00,120.0,85.79,32661,918,400
2021-05-13 19:30:00,36.86,85.79,32625,885,185
2021-05-13 20:00:00,95.0,72.58,32200,838,36
2021-05-13 20:30:00,87.0,72.58,31607,790,3
2021-05-13 21:00:00,37.0,75.51,31173,778,1
2021-05-13 21:30:00,85.0,75.51,30339,766,1
2021-05-13 22:00:00,87.0,69.69,28831,733,0
2021-05-13 22:30:00,83.0,69.69,27119,699,0
2021-05-13 23:00:00,37.05,69.16,25374,672,0
2021-05-13 23:30:00,56.63013,69.16,24087,645,0
2021-05-14 00:00:00,53.75013,69.13,22974,619,0
2021-05-14 00:30:00,82.4,69.13,22319,592,0
2021-05-14 01:00:00,82.5,66.26,22252,580,0
2021-05-14 01:30:00,51.17013,66.26,22530,568,0
2021-05-14 02:00:00,37.05,64.7,22360,574,0
2021-05-14 02:30:00,37.05,64.7,21997,580,0
2021-05-14 03:00:00,37.6,65.01,21554,573,0
2021-05-14 03:30:00,37.05,65.01,21383,565,0
2021-05-14 04:00:00,37.05,72.58,21398,583,0
2021-05-14 04:30:00,37.6,72.58,21462,601,0
2021-05-14 05:00:00,95.0,81.94,21918,603,0
2021-05-14 05:30:00,108.99967,81.94,22678,605,20
2021-05-14 06:00:00,124.5,98.96,24864,605,119
2021-05-14 06:30:00,124.5,98.96,27331,605,284
2021-05-14 07:00:00,130.0,104.29,29952,574,459
2021-05-14 07:30:00,134.0,104.29,31765,543,725
2021-05-14 08:00:00,135.0,99.54,32753,540,1040
2021-05-14 08:30:00,135.0,99.54,32853,536,1270
2021-05-14 09:00:00,134.0,102.39,33118,517,1610
2021-05-14 09:30:00,133.95,102.39,32734,497,1990
2021-05-14 10:00:00,135.0,104.01,32459,481,2230
2021-05-14 10:30:00,135.0,104.01,32214,465,2420
2021-05-14 11:00:00,150.0,90.29,32100,449,2540
2021-05-14 11:30:00,145.0,90.29,32011,433,2870
2021-05-14 12:00:00,144.0,74.43,31876,417,3340
2021-05-14 12:30:00,128.65762,74.43,31707,401,3290
2021-05-14 13:00:00,122.0,69.82,31418,393,3250
2021-05-14 13:30:00,122.0,69.82,31012,384,3510
2021-05-14 14:00:00,132.0,87.31,30680,387,3560
2021-05-14 14:30:00,130.0,87.31,30134,389,3630
2021-05-14 15:00:00,130.0,102.92,29941,397,3430
2021-05-14 15:30:00,130.0,102.92,29975,404,2950
2021-05-14 16:00:00,138.9,109.68,30196,422,2650
2021-05-14 16:30:00,138.9,109.68,30600,440,2380
2021-05-14 17:00:00,130.0,100.62,31512,442,1950
2021-05-14 17:30:00,138.9,100.62,31753,444,1630
2021-05-14 18:00:00,150.0,92.34,31898,456,1280
2021-05-14 18:30:00,150.0,92.34,32168,468,984
2021-05-14 19:00:00,139.0,81.35,32215,449,539
2021-05-14 19:30:00,134.0,81.35,31700,429,251
2021-05-14 20:00:00,130.0,72.26,31361,428,57
2021-05-14 20:30:00,95.0,72.26,31071,426,5
2021-05-14 21:00:00,91.5,82.18,30939,456,1
2021-05-14 21:30:00,95.0,82.18,30155,486,1
2021-05-14 22:00:00,92.0,77.44,28589,511,0
2021-05-14 22:30:00,92.0,77.44,27044,536,0
2021-05-14 23:00:00,93.5,72.8,25458,554,0
2021-05-14 23:30:00,92.0,72.8,24147,572,0
2021-05-15 00:00:00,92.0,73.21,23094,612,0
2021-05-15 00:30:00,92.0,73.21,22354,651,0
2021-05-15 01:00:00,92.0,67.9,22081,655,0
2021-05-15 01:30:00,93.5,67.9,22300,658,0
2021-05-15 02:00:00,91.5,68.91,22063,677,0
2021-05-15 02:30:00,91.5,68.91,21555,695,0
2021-05-15 03:00:00,89.0,66.44,21181,711,0
2021-05-15 03:30:00,91.5,66.44,20917,726,0
2021-05-15 04:00:00,91.5,68.4,20688,730,0
2021-05-15 04:30:00,89.0,68.4,20509,734,0
2021-05-15 05:00:00,89.0,71.66,20447,740,1
2021-05-15 05:30:00,89.0,71.66,20655,746,39
2021-05-15 06:00:00,88.0,75.14,21693,744,140
2021-05-15 06:30:00,95.0,75.14,22663,741,318
2021-05-15 07:00:00,97.5,92.4,24034,744,612
2021-05-15 07:30:00,98.0,92.4,25112,746,1000
2021-05-15 08:00:00,103.0,89.6,26542,766,1230
2021-05-15 08:30:00,103.9,89.6,27289,786,1540
2021-05-15 09:00:00,103.9,85.03,27965,809,1820
2021-05-15 09:30:00,103.0,85.03,28114,832,2230
2021-05-15 10:00:00,103.0,84.8,28205,866,2620
2021-05-15 10:30:00,97.5,84.8,28030,900,3020
2021-05-15 11:00:00,97.5,71.36,28050,914,3170
2021-05-15 11:30:00,96.0,71.36,28157,927,3470
2021-05-15 12:00:00,95.0,68.56,28076,937,3960
2021-05-15 12:30:00,96.0,68.56,27814,946,4030
2021-05-15 13:00:00,95.0,68.59,27079,949,3930
2021-05-15 13:30:00,49.0,68.59,26717,951,3790
2021-05-15 14:00:00,90.0,69.15,26533,963,3630
2021-05-15 14:30:00,49.0,69.15,26302,975,3920
2021-05-15 15:00:00,49.5,88.36,26155,1008,3930
2021-05-15 15:30:00,103.0,88.36,25988,1040,3690
2021-05-15 16:00:00,116.0,96.36,26578,1048,3300
2021-05-15 16:30:00,116.0,96.36,27797,1055,2970
2021-05-15 17:00:00,116.0,96.54,28406,1026,2520
2021-05-15 17:30:00,116.0,96.54,28675,997,2200
2021-05-15 18:00:00,130.0,89.93,29396,965,1720
2021-05-15 18:30:00,130.0,89.93,29359,933,1280
2021-05-15 19:00:00,130.0,77.96,29297,882,795
2021-05-15 19:30:00,130.0,77.96,29212,831,414
2021-05-15 20:00:00,130.0,70.93,28754,770,128
2021-05-15 20:30:00,130.0,70.93,28664,709,12
2021-05-15 21:00:00,105.0,84.98,28436,706,2
2021-05-15 21:30:00,95.0,84.98,28080,702,1
2021-05-15 22:00:00,100.0,74.53,27143,707,0
2021-05-15 22:30:00,100.0,74.53,25936,711,0
2021-05-15 23:00:00,95.0,72.53,24592,717,0
2021-05-15 23:30:00,95.0,72.53,23190,722,0
2021-05-16 00:00:00,97.0,73.47,22169,742,0
2021-05-16 00:30:00,97.0,73.47,21622,761,0
2021-05-16 01:00:00,96.5,70.04,21430,744,0
2021-05-16 01:30:00,96.0,70.04,21652,726,0
2021-05-16 02:00:00,96.0,64.67,21463,722,0
2021-05-16 02:30:00,96.0,64.67,20992,718,0
2021-05-16 03:00:00,93.99,64.79,20606,696,0
2021-05-16 03:30:00,96.0,64.79,20316,674,0
2021-05-16 04:00:00,39.0,70.83,20084,645,0
